ID;OWNER;NAME;CONTEXTS
1450115;AsyncHttpClient;async-http-client;[["follow", "@asynchttpclient", "twitter"], ["asynchttpclient", "ahc", "library", "allow", "java", "application", "easily", "execute", "http", "request", "asynchronously", "process", "http", "response", "library", "also", "support", "websocket", "protocol"], ["build", "top", "netty", "currently", "compile", "java", "run", "java"]]
5728045;ragunathjawahar;android-saripaar;[["சரிபார்", "sari-paar", "tamil", "check", "verify", "validate"], ["android", "saripaar", "simple", "feature-rich", "powerful", "rule-based", "ui", "form", "validation", "library", "android", "simple", "ui", "validation", "library", "available", "android"]]
15491874;reark;reark;[["ambitious", "reference", "project", "rxjava", "create", "app", "base", "stream", "data"], ["repository", "find", "several", "library-like", "solution", "might", "might", "reusable_NEG", "part", "architecture", "however", "already", "use", "real", "application", "part", "mature", "likely", "extract", "separate", "library", "follow", "general", "guideline", "illustrate", "application", "position", "portion", "easily", "replace", "less", "official", "solution", "emerge", "architecture", "design", "support", "large-scale", "application", "remote", "process", "use", "widget"], ["project", "use", "open", "github", "repository", "api", "might", "hit", "rate", "limit", "use", "api", "extensively"], ["alternatively", "may", "consider", "include", "reark", "git", "submodule"], ["use", "app", "start", "write", "search", "text", "box", "least", "character", "trigger", "network", "request", "five", "first", "result", "show", "list", "input", "also", "throttle", "way", "make", "trigger", "user", "stop", "type", "good", "basic", "example", "rx", "stream"], ["filter", "string", "string.length", "debounce", "timeunit.milliseconds"], ["see", "user", "input", "turn", "series", "string", "view", "layer", "view", "model", "process"], ["ready", "execute", "actual", "search", "intent", "broadcast", "networkservice", "handle", "start", "network", "request", "remote", "process", "network", "request", "finish", "networkservice", "insert", "fetched", "data", "contentproviders", "githubrepositorysearchstore", "githubrepositorystore", "interested", "process", "notify", "onchange", "mechanism", "contentproviders"], ["search", "store", "contain", "id", "result", "query", "actual", "repository", "pojos", "write", "repository", "store", "repository", "pojo", "thus", "contain", "multiple", "search", "often", "case", "first", "match", "stay", "instance"], ["structure", "nevertheless", "enable", "u", "keep", "data", "consistent", "across", "application", "—", "even", "data", "object", "update", "multiple", "apis"], ["run", "test", "command", "line", "project", "folder"], ["currently", "test", "extensive_NEG", "work_NEG", "view", "model", "particular", "fully", "unit", "test"], ["architecture", "make", "use", "view", "model", "commonly_NEG", "use_NEG", "android_NEG", "application_NEG"], ["view", "model", "vm", "encapsulate", "state", "view", "logic", "relate", "separate", "class", "class", "independent", "ui", "platform", "use", "engine", "several", "different", "fragment", "view", "dumb", "rendering", "component", "display", "state", "construct", "vm"], ["possible", "value", "view", "model", "expose"], ["vm", "use", "entirely", "different", "view", "—", "instance", "one", "tablet", "another", "one", "mobile", "vm", "also", "relatively", "easy", "unit", "test", "immune", "change", "platform"]]
24297039;vdurmont;emoji-java;[["miss", "emoji", "library", "java"], ["emoji-java", "lightweight", "java", "library", "help", "use", "emojis", "java", "application"]]
2281717;jblough;Android-Pdf-Viewer-Library;'[["packaging", "project", "android", "pdf", "viewer", "reusable", "library", "make", "pdf", "view", "easy", "within", "android", "application"], ["consistent", "android", "pdf", "viewer", "project", "licensing", "pdfviewer", "project", "lgpl"], ["quickstart", "incorporate", "pdf", "viewing", "activity", "project"], ["add", "pdfviewer.jar", "project''s", "build", "path"], ["copy", "follow", "drawable", "resource", "pdfviewer", "drawable", "yourproject", "drawable", "left_arrow", "png", "right_arrow", "png", "zoom_in", "png", "zoom_out", "png"], ["copy", "follow", "layout", "resource", "pdfviewer", "layout", "yourproject", "layout", "dialog_pagenumber", "xml", "pdf_file_password", "xml"], ["derive", "pdf", "activity", "net.sf.andpdf.pdfviewer", "pdfvieweractivity"], ["use", "default", "drawables", "layout", "public", "int", "getpreviouspageimageresource", "return", "r.drawable", "left_arrow", "public", "int", "getnextpageimageresource", "return", "r.drawable", "right_arrow", "public", "int", "getzoominimageresource", "return", "r.drawable", "zoom_in", "public", "int", "getzoomoutimageresource", "return", "r.drawable", "zoom_out", "public", "int", "getpdfpasswordlayoutresource", "return", "r.layout", "pdf_file_password", "public", "int", "getpdfpagenumberresource", "return", "r.layout", "dialog_pagenumber", "public", "int", "getpdfpasswordeditfield", "return", "r.id.etpassword", "public", "int", "getpdfpasswordokbutton", "return", "r.id.btok", "public", "int", "getpdfpasswordexitbutton", "return", "r.id.btexit", "public", "int", "getpdfpagenumbereditfield", "return", "r.id", "pagenum_edit"], ["invoke", "pdfviewactivity", "derive", "following", "code", "intent", "intent", "new", "intent", "yourpdfvieweractivity.class", "intent.putextra", "pdfvieweractivity", "extra_pdffilename", "path", "pdf", "go", "startactivity", "intent"]]'
6905493;journeyapps;zxing-android-embedded;[["barcode", "scan", "library", "android", "use", "zxing", "decode"], ["project", "loosely", "base", "zxing", "android", "barcode", "scanner", "application", "affiliate_NEG", "official_NEG", "zxing_NEG", "project_NEG"], ["sample", "application", "available", "release"], ["default", "android", "sdk", "require", "zxing", "core", "x", "sdk", "support", "additional", "configuration", "see", "old", "sdk", "version"]]
7535003;jacobmoncur;QuiltViewLibrary;[["quiltview", "display", "view", "different", "size", "scrollable", "grid"]]
11267509;bumptech;glide;'[["view", "glide''s", "documentation", "report", "issue", "glide"], ["glide", "fast", "efficient", "open", "source", "medium", "management", "image", "loading", "framework", "android", "wrap", "medium", "decode", "memory", "disk", "caching", "resource", "pooling", "simple", "easy", "use", "interface"], ["glide", "support", "fetching", "decoding", "display", "video", "still", "image", "animate", "gifs", "glide", "include", "flexible", "api", "allow", "developer", "plug", "almost", "network", "stack", "default", "glide", "use", "custom", "httpurlconnection", "base", "stack", "also", "include", "utility", "library", "plug", "google''s", "volley", "project", "square''s", "okhttp", "library", "instead"], ["glide''s", "primary", "focus", "make", "scroll", "kind", "list", "image", "smooth", "fast", "possible", "glide", "also", "effective", "almost", "case", "need", "fetch", "resize", "display", "remote", "image"]]'
2923236;lightbend;config;[["configuration", "library", "jvm", "language"], ["question", "work", "pull", "request", "curious", "please", "feel", "welcome", "join", "chat", "room"]]
15771504;guoguibing;librec;[["librec", "java", "library", "recommender", "system", "java", "version", "high", "require", "implement", "suit", "state-of-the-art", "recommendation", "algorithm", "aim", "resolve", "two", "classic", "recommendation", "task", "rating", "prediction", "item", "ranking"], ["movie", "recommender", "system", "design", "available"], ["please", "refer", "librec", "documentation", "api", "documentation"], ["year", "since", "last", "version", "release", "year", "lot", "change", "take", "librec", "project", "significant", "one", "formulation", "librec", "team", "team", "push", "forward", "development", "librec", "wisdom", "many", "expert", "collaboration", "experienced", "enthusiastic", "contributor", "without", "great", "effort", "hardworking", "impossible", "reach", "state", "single", "developer", "may", "dream"], ["librec", "end_NEG", "teamwork_NEG", "begining_NEG", "great_NEG", "objective_NEG", "aim", "continously", "provide", "next", "version", "good", "experience", "performance", "many", "direction", "goal", "plan", "best", "make", "happen", "always", "excite", "receive", "code", "contribution", "suggestion", "comment", "librec", "user"], ["hope", "enjoy", "new", "version"], ["p", "follow", "u", "wechat", "first-hand", "up-to-date", "information", "librec"], ["procedure", "librec", "illustrate", "follow"], ["run", "librec", "configuration", "command", "argument"], ["use", "librec", "part", "project", "use", "follow", "code", "run", "recommender"], ["would", "like", "express", "appreciation", "following", "people", "contribute", "source", "code", "librec", "include", "prof", "robin", "burke", "bin", "wu", "diego", "monti", "ge", "zhou", "li", "wenxi", "marco", "mera", "run", "locar", "shawn", "rutledge", "shulong", "chen", "tao", "lian", "takuya", "kitazawa", "zhaohua", "hong", "tan", "jiale", "daniel", "velten", "qian", "shaofeng", "etc", "gratefully", "thank", "mr", "lijun", "dai", "design", "contribute", "logo", "librec", "also", "many", "thanks", "mr", "jianbin", "zhang", "implement", "share", "librec", "demo"], ["also", "appreciate", "many", "others", "report", "bug", "issue", "provide", "valuable", "suggestion", "support"], ["please", "cite", "following", "paper", "librec", "helpful", "research"], ["librec", "free", "software", "redistribute", "modify", "term", "gnu", "general", "public", "license", "gpl", "publish", "free", "software", "foundation", "either", "version", "license", "option", "late", "version", "librec", "distribute", "hope", "useful", "without", "warranty", "without", "even", "implied", "warranty", "merchantability", "fitness", "particular", "purpose", "see", "gnu", "general", "public", "license", "detail"], ["receive", "copy", "gnu", "general", "public", "license", "along", "librec", "see_NEG"]]
2862290;nostra13;Android-Universal-Image-Loader;[["great", "ancestor", "modern", "image-loading", "library", "uil", "aim", "provide", "powerful", "flexible", "highly", "customizable", "instrument", "image", "loading", "cache", "display", "provide", "lot", "configuration", "option", "good", "control", "image", "loading", "cache", "process"]]
5617172;verhas;License3j;[["license", "3j", "free", "open", "source", "java", "library", "manage", "license", "file", "java", "program", "need", "technical", "license", "management", "enforcement", "support", "license", "file", "special", "configuration", "file", "electronically", "sign", "library", "create", "sign", "license", "file", "also", "check", "signature", "parameter", "license", "file", "embed", "licensed", "application"]]
16058167;protostuff;protostuff;[["java", "serialization", "library", "built-in", "support", "forward-backward", "compatibility", "schema", "evolution", "validation"]]
19633938;hoang8f;android-flat-button;'[["fbutton", "custom", "button", "android", "flat", "ui", "concept", "fbutton''s", "design", "get", "inspiration", "designmono", "library", "small", "highly", "customizable"], ["demo", "application", "playstore"]]'
16493746;aerospike;aerospike-client-java;'[["aerospike", "java", "client", "package", "contain", "full", "source", "code", "project"], ["aerospikeclient", "support", "synchronous", "asynchronous", "method", "asynchronous", "method", "utilize", "either", "netty", "event", "loop", "direct", "nio", "event", "loop"], ["netty", "library", "artifact", "netty-transport", "netty-handler", "declare", "optional", "application''s", "build", "file", "pom.xml", "declare", "netty", "library", "artifact", "dependency", "netty", "library", "include", "application''s", "jar", "otherwise", "application''s", "jar", "include_NEG", "netty_NEG", "code_NEG"], ["source", "code", "import", "java", "ide", "maven", "build", "script", "also", "provide"]]'
818509;mixpanel;mixpanel-android;[["check", "official", "documentation", "depth", "information", "installing", "use", "mixpanel", "android"]]
20993744;paulroehr;EazeGraph;'[["eazegraph", "android", "library", "create", "beautiful", "fancy", "chart", "main", "goal", "create", "lighweight", "library", "easy", "use", "highly", "customizeable", "up-to-date", "look"], ["currently", "different", "chart", "type", "available", "view"], ["library", "intented_NEG", "mathematical_NEG", "purpose_NEG", "like_NEG", "achartengine_NEG", "androidplot_NEG", "intented", "beautiful", "visual", "presentation", "user", "relate", "data", "one", "value", "provide", "rest", "calculate", "dynamically"], ["example", "possible_NEG", "push_NEG", "2d_NEG", "value_NEG", "linechart_NEG", "let_NEG", "plot_NEG", "like_NEG", "beloved_NEG", "math_NEG", "lesson_NEG"], ["want", "functionality", "either", "use", "one", "library", "name", "wait", "time", "finish", "mathematical", "plotting", "chart"], ["currently", "barcharts", "support", "positive", "value", "provide", "functionality", "later"], ["android", "application", "use", "android", "api", "level", "high", "order", "use", "library"], ["example", "correctly", "use", "chart", "either", "view", "source", "sample", "app", "provide"], ["want", "see", "library", "action", "download", "sample", "app", "playstore"], ["add", "android", "app", "project", "folder", "build.gradle", "dependency"], ["want", "use", "new", "lightweight", "library", "without", "interaction", "new", "feature", "download"], ["library", "use", "nineoldandroids", "support", "library", "support", "animation", "old", "device", "already", "use", "library", "include_NEG", "ready", "use", "library"], ["use", "project", "please", "prepare", "required", "setting", "configuration", "file", "example", "file", "call", "gradle.properties.example", "contain", "repository", "copy", "rename", "gradle.properties"], ["make", "little", "addition", "vertical", "barchart"], ["add", "support", "vertical", "barchart"], ["fix", "many", "bug", "add", "zooming", "linecharts", "scroll", "barcharts", "many", "value"], ["thing", "hdd", "month", "never", "time_NEG", "release_NEG", "polish_NEG", "think", "stable", "release", "guy", "know", "open", "issue", "really", "want", "fix", "error", "implement", "new", "feature", "able_NEG", "anything_NEG", "completely_NEG", "busy_NEG", "university_NEG", "work_NEG", "addition", "make", "lightweight", "variant", "library", "work", "download", "version", "5l", "remove", "every", "physical", "interaction", "library", "provide", "displaying", "functionality", "work", "go", "valuelinechart", "x-grid", "stage", "know_NEG", "time_NEG", "implement_NEG", "new_NEG", "stuff_NEG", "fix_NEG", "bug_NEG", "hope_NEG", "long_NEG", "last_NEG", "absence_NEG", "happy", "use"], ["add", "miss", "getter", "setter", "new", "attribute"], ["fix", "issue", "#24"], ["add", "dynamic", "scaling", "valuelinechart", "attribute", "egusedynamicscaling", "scaling", "factor", "set", "egscalingfactor", "high", "value", "give", "chart", "scale", "achieve", "good", "presentation", "without", "loss", "information", "add", "scrolling", "barcharts", "piecharts", "animation", "run", "properly", "android", "device", "autocenter", "scrolling"], ["remove", "egstandardvalueindicatorstroke", "egstandardvaluecolor", "attribute", "create", "extra", "standardvalue", "class", "contain", "information", "enable", "support", "multiple", "standardvalues", "fix", "issue", "#23", "fix", "bug", "valuelinechart", "insert", "empty", "series", "previous", "indicator", "still", "show", "even", "data_NEG", "available_NEG", "fix", "bug", "piechart", "innerpadding", "activate", "animated", "inner", "circle", "sometimes", "little", "small", "piechart", "lead", "color", "edge", "tweak", "legend", "generation", "algorithm", "add", "comparable", "interface", "barmodel", "piemodel", "valuelinepoint"], ["complete", "code", "restructuring", "add", "graph", "graph", "overlay", "legend", "view", "basechart", "class", "call", "method", "overwrite", "child", "graph", "class", "reduce", "many", "redundancy", "layout", "generation", "view", "handle", "one", "location", "base", "restructuring", "padding", "attribute", "draw", "interpret", "correctly", "chart_NEG", "include_NEG", "padding_NEG", "calculation_NEG", "handle_NEG", "layout_NEG", "generation_NEG"], ["fix", "bug", "vlauelinechart", "egactivateindicatorshadow", "usable_NEG", "add_NEG", "possibility_NEG", "change_NEG", "color_NEG", "legend_NEG", "add_NEG", "toggle_NEG", "activate_NEG", "drawing_NEG", "currently_NEG", "select_NEG", "valuelinechart_NEG", "point_NEG", "beneath_NEG", "indicator_NEG", "egactivateindicatorshadow_NEG"], ["piechart''s", "inner", "value", "valuelinechart''s", "indicator", "value", "extend", "unit", "piechart", "eginnervalueunit", "valuelinechart", "egindicatortextunit", "valuelinechart", "remove", "egindicatorcolor", "make", "separate", "attribute", "indicator", "line", "text", "egindicatorlinecolor", "egindicatortextcolor", "valuelinechart", "indicator", "support", "shadow", "layer", "egactivateindicatorshadow", "egindicatorshadowstrength", "egindicatorshadowcolor"], ["make", "egshowdecimal", "attribute", "available", "every", "chart"], ["value", "bar", "chart", "always", "bar", "add", "innerpaddingcolor", "attribute"], ["fix", "onclick", "listener", "barchart"], ["add", "showvalues", "barchart", "fix", "issue", "make", "barcharts", "clickable", "little", "adjustment", "fix"], ["document", "complete", "sourcecode", "refactored", "code", "fix", "minor", "bug"], ["add", "support", "android", "api", "level", "high", "added", "nineoldandroids", "library", "support", "animation", "old", "device"], ["fix", "issue", "fix", "bug", "valuelinechart", "negativeoffset", "update_NEG"], ["fix", "bug", "piechart''s", "current", "item", "calculation", "autocenter"], ["fix", "bug", "barcharts", "layout", "size", "change", "chart", "try", "calculate", "position", "empty", "element"], ["linechart''s", "value", "set", "position", "left", "indicator", "fit_NEG", "screen_NEG", "fix_NEG", "bug_NEG", "linechart_NEG", "graphoverlay_NEG", "update_NEG", "new_NEG", "value_NEG", "import_NEG"], ["opening", "animation", "open", "clockwise", "counterclockwise", "use", "attribute", "egopenclockwise"], ["add", "possibility", "use", "custom", "set", "inner", "value", "piechart"], ["add", "x-axis", "line", "chart", "line", "chart", "support", "negative", "value"], ["add", "standard", "value", "line", "chart", "corresponding", "xml-attributes", "fix", "calculation", "bug", "cause", "displaying", "error", "lot", "data", "inserted", "add", "clear", "method", "chart", "fix", "legend", "calculation", "function"], ["add", "eg", "namespace", "attribute"], ["initial", "commit", "library"], ["would", "love", "see", "people", "contribute", "project", "go", "ahead", "think", "something", "amazing", "feature", "implement", "library", "make", "pull", "request", "hesitate_NEG"], ["apps", "use", "eazegraph"]]'
22312091;watabou;PD-classes;[["simple", "game", "library", "android"]]
24853559;Itiviti;simple-slack-api;[["library", "allow", "application", "connect", "slack", "receive", "send", "message", "channel", "slack", "client"], ["main", "purpose", "library", "build", "slack", "bot", "able", "react", "channel", "event", "without", "configure", "web", "hook"], ["library", "able", "connect", "slack", "send", "message", "less", "line", "one-liner_NEG"]]
15745219;dlew;joda-time-android;'[["library", "version", "joda-time", "build", "android", "mind"], ["android", "built-in", "date", "time", "handle", "bother", "library", "work", "java''s", "date", "calendar", "class", "probably", "answer", "question", "check_NEG", "joda-time''s_NEG", "list_NEG", "benefit_NEG"], ["android", "developer", "joda-time", "solves", "one", "critical", "problem", "stale", "timezone", "data", "built-in", "timezone", "data", "updated", "update", "know", "often", "happen", "country", "modify", "timezones", "time", "able", "update", "tz", "data", "keep", "app", "up-to-date", "accurate"], ["know", "think", "joda-time", "great", "library", "single", "jar", "make", "thing", "complex", "wrap", "android", "library"], ["particular", "problem", "jar", "setup", "android", "due", "usage", "classloader", "getresourceasstream", "greatly", "inflate", "memory", "footprint", "apps", "detail", "see", "blog", "post", "library", "avoid", "problem", "android", "load", "resource", "instead", "jar"], ["library", "also", "extra", "utility", "design", "android", "example", "see", "dateutils", "port", "android''s", "dateutils"], ["add", "following", "dependency", "build.gradle"], ["due", "use", "app", "startup", "joda-time-android", "automatically_NEG", "initialize_NEG", "non-main_NEG", "process_NEG"], ["would", "like", "automatically", "run", "app", "startup", "process", "add", "manifest"], ["alternatively", "call", "appinitializer", "directly", "initialize", "joda-time-android"], ["q", "build", "fail", "error", "duplicate", "file"], ["safely", "exclude", "file", "build", "need", "specify", "two", "excludes", "build.gradle", "file", "good", "go"], ["b", "safely", "choose", "add", "file", "build", "need", "specify", "two", "merges", "build.gradle", "file", "good", "go"]]'
